Recency,Frequency,Monetary_Total,Monetary_Average,Total_Quantity,Average_Basket_Size,Average_Order_Value,Unique_Products,Average_Purchase_Gap,Customer_Lifespan_Days,Return_Rate,Price_Sensitivity,Predicted_CLV,Engagement_Score,Country_Austria,Country_Bahrain,Country_Belgium,Country_Brazil,Country_Canada,Country_Channel Islands,Country_Cyprus,Country_Czech Republic,Country_Denmark,Country_EIRE,Country_European Community,Country_Finland,Country_France,Country_Germany,Country_Greece,Country_Iceland,Country_Israel,Country_Italy,Country_Japan,Country_Korea,Country_Lebanon,Country_Lithuania,Country_Malta,Country_Netherlands,Country_Nigeria,Country_Norway,Country_Poland,Country_Portugal,Country_RSA,Country_Saudi Arabia,Country_Singapore,Country_Spain,Country_Sweden,Country_Switzerland,Country_Thailand,Country_USA,Country_United Arab Emirates,Country_United Kingdom,Country_Unspecified,Country_West Indies,Churn
0.4617397209374239,-0.42256944633325794,-0.17592495025073265,0.001031229388517822,-0.15836623197611516,-0.0933582769114533,-0.08771141894798044,-0.520052981642794,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030477320954429926,0.30952718280114483,-0.5000994836063625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1.8540541913595616,-0.1773038274407429,-0.07786846269836459,0.06904732144713108,-0.06330769642520329,0.12368578918460517,0.10155166074418767,-0.4600801785383993,-0.2804991918751297,-0.514977377304667,-0.31202941673102075,-0.030464756746716497,-0.12131819566346237,-1.75174364980394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.3348581103986251,-0.3408142400357529,-0.12689181711812553,0.01139708114543813,-0.13221532811066486,-0.10776421869633315,0.20458199534691418,-0.3101481707774124,-0.42101477598116194,-0.8989283109772539,-0.31202941673102075,-0.030313860669130797,-0.07872952207363983,0.2547801247685211,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.4894474715925908,-0.3408142400357529,-0.15981229840185573,0.024457184499153357,-0.14332946225348123,-0.019765940004190224,-0.12994251923010278,-0.520052981642794,1.811621727036905,-0.12561868400288875,-0.31202941673102075,-0.03045040827533191,-0.14517400604321684,-0.5137653987060383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.39939728196329827,-0.3408142400357529,0.012670861596949527,0.04227950065465151,0.000631263525822712,0.005384317838208526,1.6227610598584072,-0.11023882709609654,0.17227324579986286,-0.693433445067982,-0.31202941673102075,-0.030453424056855406,-0.07122239912216656,-0.4132750881857362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.023145915527997257,0.06796179145177211,-0.1083220414231633,-0.0005929370256531908,-0.12502382954766603,-0.1418701484981475,-0.24451559108182672,-0.08025242554389918,-0.39499337151708186,-0.2662204343618642,-0.12072518418903765,-0.030411865824849074,-0.13583697316417326,0.019600129672098107,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.6881319312520033,-0.42256944633325794,-0.1773917571776649,0.06450425865656256,-0.1717031929474948,-0.05726603515867387,-0.11752160738241973,-0.6399985878515835,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030462945279537995,0.2762592699902293,0.5673504891730862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.2171001701141657,0.06796179145177211,-0.1045776833769581,0.004862746294751148,-0.09155067259988962,-0.09223839352373411,-0.233644550935865,-0.1902025645686229,-0.4418318995524259,-0.3581523480581174,0.45600081097429374,-0.030425194395744593,-0.13314296978889628,0.20004266851678568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.3694927987175838,0.31322741034428714,-0.15038828613978986,0.005869832266307804,-0.06213090575125803,0.09714794648168308,-0.4065431276618737,-0.4600801785383993,-0.03763275021038271,1.220913463665761,1.0444915049303143,-0.03046519564601635,-0.1476654978156002,0.36849289155499854,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.11539283774783735,-0.3408142400357529,-0.12360350268011196,0.025930870456015016,-0.13509192753586438,-0.08680380790627418,0.23799650656479013,-0.37012097388180715,-0.6708202588363302,-0.9584136668983588,-0.31202941673102075,-0.03043023585218318,-0.0005041033966234537,-0.16293161686863708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.39939728196329827,-0.42256944633325794,-0.18216021315103736,-0.01759797868617064,-0.16111207688198745,-0.1508922859555283,-0.21443181996565144,-0.38011644106587295,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030443512482450513,0.16810830979765307,-0.44282824682589556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.7089127442433786,1.6213107111043672,0.6846408950675689,0.07007319849557431,0.4506883190502225,0.036695872994225005,0.18887987814288099,0.3795390649231273,-0.46035913953085095,1.5399712817880513,-0.2445102758338502,-0.030154149132164066,-0.10793859606594279,0.9330757026564439,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.9998441261226312,1.4578002985093572,0.2120037001497757,0.012911464820279559,0.040903655478616185,-0.1254283801082464,-0.1539728433514203,0.8593214897582853,-0.40675957179649197,1.7454661476973232,-0.18972015330253975,-0.03040590161604855,-0.13205723860515767,1.1359613693695059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1.6254652484544345,-0.42256944633325794,-0.1661995758382243,0.008629639876541337,-0.14306795321482674,-0.04584322460393781,0.10993916376278669,-0.49006658009059667,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030395367951726558,0.530103525923215,-1.5796036359508265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1.1453098170622575,0.8037586481293172,0.4286235250669198,0.052842020614615466,0.3232026627061523,0.01963037875115329,0.29400804395501473,0.3095707946346667,-0.6323085802294918,-0.3743756269456915,0.5911279337434995,-0.030409702325018877,-0.031089481235516175,1.2083660112860966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-1.0898943157519236,0.4767378229392971,0.14258372868060062,0.0158658451791199,0.04364950038448847,-0.10226655565095226,0.07411875955914128,0.3695435977390615,-0.030693709019961397,1.756281666955706,-0.11465203394960959,-0.03043848309825828,-0.13519703368453784,1.0869884458625054,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-1.1245290040708824,1.3760450922118523,0.08464485506677698,-0.00647112548086348,0.06666229578608474,-0.13583486652702415,-0.2514805034310093,0.8093441538379563,-0.43307924532359904,1.4480393680917982,-0.21758808674194044,-0.030447436352199313,-0.13620656224496322,1.2287759144967585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1.7709309393940609,-0.42256944633325794,-0.181312132055102,0.017539257617516023,-0.17144168390884032,-0.10839671097511144,-0.19719611101628473,-0.6100121862993861,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.0304604310336896,0.18734321211378238,-1.7161399504537285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.8128168092002545,-0.42256944633325794,-0.18025336414602544,0.027845662356811542,-0.16974187515758604,-0.07498304744765223,-0.17567857500088044,-0.620007653483452,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030139598616500948,0.21135659645184318,0.6828335357910763,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.016218977864205526,-0.3408142400357529,-0.015198470014763113,0.00597441660592174,0.04351874586516122,-0.05760076953390423,1.339564269731234,0.4195209336593904,0.9373025370438159,-0.42845322323760515,-0.31202941673102075,-0.030458192218042097,-0.1125137950658824,-0.03012590202515539,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.586424598885675,-0.42256944633325794,-0.18221888542811468,0.0029628793045998183,-0.16621150313575025,-0.09405638603626532,-0.21562422750302906,-0.5800257847471888,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.03040575652758473,0.1667775932852164,-0.6164787243139647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2.4913324564284007,-0.42256944633325794,-0.18594368604862743,-0.00894959452047613,-0.17209545650547656,-0.14814641803371675,-0.29132403934563544,-0.5600348503790572,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030018314562609998,0.08229725711689158,-2.3854471035463183,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2.505186331755984,-0.42256944633325794,-0.1933550614121633,-0.01089791318706222,-0.17811016439453015,-0.154631896553805,-0.441946791453466,-0.6499940550356493,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.03046114304222895,-0.08579643324953429,-2.3990351420508005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-1.1522367547260493,0.8855138544268222,0.22219578585721708,0.007469018432735281,0.1455072709404174,-0.10673466182032179,0.0005426800951975673,1.5689996598269564,-0.30489425856020475,1.491301445125329,0.05065152412982229,-0.030245925623983264,-0.12972385288350738,1.2050730687908122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.9513555624760891,0.31322741034428714,0.0871313150514009,0.020877598437604738,0.10065847081117014,-0.03622845113231223,0.07617235031795819,0.4295164008434562,0.11676091627649211,1.7076118302929837,-0.15440550681966847,-0.030441798307762648,-0.1374249855500162,0.9319706598632576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-1.1383828793984658,0.8855138544268222,2.135506742112692,1.6665759250603045,10.63724990175908,26.270616470092246,2.2878704680311053,-0.5600348503790572,-0.23170905850497966,1.89147565768549,1.0045938307638043,1.3215261002555303,-0.051877253356464786,1.379495742702994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.19851608971333812,0.06796179145177211,-0.11238554109771318,0.17870336644624416,-0.13836079051904568,0.14834455482657513,-0.256313198989517,-0.6699849894037809,-0.1373814673226897,0.2745555285572722,-0.31202941673102075,-0.03047703975137178,-0.14222171540854653,-0.18659879431127543,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.4803238013382515,-0.42256944633325794,-0.17831451208078958,-0.002442920533544983,-0.15117473341311632,-0.058161941868849265,-0.13627492592481244,-0.520052981642794,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.03047848624852272,0.2553307284764534,0.37432157122439425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.5933515365494667,-0.3408142400357529,-0.154816265111335,0.03548071196181846,-0.15274378764504334,-0.0574020209986112,-0.0791748649872092,-0.5300484488268599,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030452708667174366,0.7882826917073202,-0.6097456567369797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.3162740299977975,-0.0955486211432379,-0.07847652084262012,0.03768801707444839,-0.04003339198495252,0.06442892923615488,-0.02115701158144255,-0.40010737543400454,0.250337459192103,0.3773029615119082,0.36623104409964674,-0.030417876142699835,-0.139826508935808,-0.31357553944007077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.7019858065795869,0.06796179145177211,0.5548329269035407,0.011741378838071246,0.3541914837867109,-0.10460559058897971,1.6808302745412167,1.788899937876404,0.42728300954784715,1.4426316084626067,-0.2958803581398144,0.008089370834504101,-0.11273828017303925,0.7147794051140065,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0.18466221438575464,-0.3408142400357529,-0.17960530217648993,0.10822839997478603,-0.17405677429538535,-0.026805207012711055,-0.33107095725822117,-0.6699849894037809,3.029423455955851,0.2961865670740377,-0.31202941673102075,-0.03046935280749323,-0.14862661414247572,-0.2327262411071096,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.9929171884588395,0.5584930292368021,0.0567124063085115,0.011377250754180114,0.1102035507220595,-0.046899929856954035,-0.10426059022431158,0.18962518842587722,-0.3416494923657179,0.7179918181509641,-0.21698654960825206,-0.030462745928832684,-0.13230562231379053,0.9990269220321591,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1.7570770640664775,-0.42256944633325794,-0.17447503382780752,0.007349408737106593,-0.15509736899293386,-0.060892324223669435,-0.05824449935005894,-0.5400439160109256,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030428615738412414,0.3424120105554498,-1.7026081253080083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1.2791183652648481,-0.1773038274407429,-0.17284554467807006,-0.010950013294541297,-0.16163509495929645,-0.15372532428755611,-0.3810075395811244,-0.40010737543400454,-0.5927560454440901,-0.8394429550561489,-0.31202941673102075,-0.030428967858959752,-0.13412808142047042,-1.2272437454819962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.004561835127169665,-0.42256944633325794,-0.18709490724279548,-0.015943522850347436,-0.17457979237269436,-0.17427429565586436,-0.314720520571453,-0.5100575144587283,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030458260765900295,0.05618698615317303,-0.07672795340548128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.5703739909675439,-0.0955486211432379,-0.08682398571770726,0.02256647672906847,-0.0975653804889432,-0.0709364607282232,-0.055086426054095326,-0.37012097388180715,1.019269961105668,1.4480393680917982,-0.17125837769069355,-0.030446839981070836,-0.14473506848449091,0.5088120318953107,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.03919652344612832,-0.3408142400357529,-0.16961056867376312,-0.021663536123738048,-0.15705868678284265,-0.18090380006334766,-0.22950854860113004,0.25959345871433775,-0.7488844722285704,-1.0124912631902725,-0.2351132819976461,-0.03045550748497322,0.452740506859286,-0.09669088683082072,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.2608585286874637,-0.42256944633325794,-0.1785660916931058,-0.016334745276156783,-0.1612428314013147,-0.15674723184171907,-0.14138782491084054,-0.33013910514554395,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030469319817706463,0.2496247773700963,-0.313850705605388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.150027526066796,-0.42256944633325794,-0.1849613698945304,-0.0006754726100253008,-0.1734030016987491,-0.14320908599906892,-0.27136024648499585,-0.5900212519312545,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030480158580467237,0.1045766775145047,-0.2115761267938621,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.3972005493727507,-0.0955486211432379,-0.1659328836696912,-0.01963789470137367,-0.14463700744675376,-0.16592672043565887,-0.37663537861074,0.04968864784895612,0.6874970541886476,0.982972039981341,0.12684499910058755,-0.03044865267989954,-0.14831994696265494,0.340286262767476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.3694927987175838,-0.42256944633325794,-0.1860912557152158,0.03398524745504881,-0.1688265935222953,0.03846799615720926,-0.2943231249699488,-0.6499940550356493,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030479881092814538,0.07895030346439946,0.27065975810113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-1.1037481910795073,-0.1773038274407429,-0.09675026823051056,0.018829263449024882,-0.11273290473090437,-0.0927060371361883,0.0056170543279012814,-0.2901572364092808,0.1358432795501507,-0.08776436659854919,-0.025073067918046064,-0.030397686470560306,-0.13706195866650442,0.9925674136867482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.39247034429950656,-0.0955486211432379,-0.003914724364126172,-0.000316446068292162,-0.0005455271481225518,-0.11235558868216282,0.2819096241458497,0.8293350882060879,-0.20243497848288963,-0.2554049151034815,-0.31202941673102075,-0.03044251937048125,-0.11924595039859666,-0.3770211776871888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.558716848230508,-0.42256944633325794,-0.16512391742514068,0.22753598156169721,-0.1528745421643706,0.5606536215165717,0.13179996861470888,-0.6599895222197151,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030482553103762067,0.5544999953178864,-0.589080230362283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.06470754151074763,0.06796179145177211,-0.05797233795189758,0.006782412127227179,-0.08383615595958178,-0.11809796883455836,-0.09833468609916243,0.04968864784895612,0.0811983301755826,0.7233995777801555,-0.08128101253089674,-0.03040707286754824,-0.14043908961956847,0.06311635029013142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-1.159163692389841,-0.013793414845732896,-0.15550077501057005,-0.0026481575839430904,-0.13378438234259188,-0.10156255081415826,-0.3617995403868528,-0.38011644106587295,0.9060768516869199,1.8644368595395333,0.8357959785208778,-0.030428414764127675,-0.14844330436066094,1.059230961360774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2.0410815082819385,-0.42256944633325794,-0.18155304398067693,-0.022303858756087157,-0.1652962215004595,-0.17966251048125323,-0.20209220863188054,-0.11023882709609654,-0.7488844722285704,-1.0124912631902725,-0.31202941673102075,-0.030468981601329354,0.18187920946423206,-1.9669837040252818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.2378809831055409,-0.2590590337382479,-0.15970117666496694,0.007640903012561421,-0.16320414919122347,-0.14386181803076814,-0.2524202378736197,-0.4700756457224651,1.3198171826657925,0.4205650385454391,0.5832743915654602,-0.03041929051958512,-0.14706336127439026,0.172012593463159,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1.7570770640664775,-0.42256944633325794,-0.19827375397380942,-0.0798513234845068,-0.18190204545502045,-0.33141348847233915,-0.541910290003619,-0.6799804565878467,-0.7488844722285704,-1.0124912631902725,7.148835652406321,-0.03048273510708098,-0.19735483420880437,-1.7049376730284662,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
